num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
3038,0.3796,0.3769,0.6275,0.648,-0.0201,-0.0251,0.0418,0.0442,0.0543,0.0441,-0.0433,-0.0444,0.0124,0.0169,0.0116,0.0077,-0.0322,-0.0303,-0.0148,-0.0038,-0.0095,-0.0198,-0.003,-0.0019,0.0088,0.0142,0.0047,-0.0031,2
3039,0.3286,0.3315,0.7056,0.6524,-0.0235,-0.0275,0.0418,0.043,0.0448,0.0425,-0.0446,-0.046,0.011,0.0197,0.0171,0.0055,-0.0332,-0.0288,-0.0114,-0.0125,-0.0084,-0.0165,-0.0065,-0.0032,0.0091,0.0055,0.0047,0.0003,2
3040,0.3312,0.3339,0.6773,0.6542,-0.0215,-0.0262,0.0367,0.0429,0.0489,0.0415,-0.0423,-0.0478,0.0106,0.0174,0.0189,0.0063,-0.0244,-0.0264,-0.0128,-0.0025,-0.0104,-0.0247,-0.0012,-0.0022,0.005,0.0075,0.0034,-0.0055,2
3041,0.3311,0.3338,0.6164,0.6666,-0.0236,-0.0348,0.0353,0.0405,0.0429,0.0376,-0.0416,-0.041,0.0118,0.0191,0.0208,0.0049,-0.0303,-0.0299,-0.0118,0.0029,-0.0098,-0.0211,-0.0056,-0.0013,0.0056,0.0134,0.003,-0.0073,2
3042,0.3315,0.3336,0.6427,0.6582,-0.0237,-0.0276,0.0327,0.0425,0.0485,0.042,-0.0413,-0.0362,0.0147,0.017,0.017,0.0078,-0.037,-0.026,-0.0031,0.0062,-0.0102,-0.0194,-0.0009,-0.0029,0.0082,0.0065,0.0037,-0.0004,2
3043,0.331,0.3332,0.6322,0.6502,-0.023,-0.0265,0.0329,0.0451,0.0497,0.0368,-0.0423,-0.0392,0.012,0.0171,0.0138,0.007,-0.0323,-0.0286,-0.0034,0.0025,-0.0089,-0.0154,-0.0054,-0.0017,0.01,0.0102,0.003,-0.0011,2
3044,0.331,0.3339,0.6598,0.6583,-0.023,-0.032,0.0338,0.0454,0.0397,0.0399,-0.0444,-0.0405,0.0113,0.0184,0.0123,0.0069,-0.0312,-0.0292,-0.0124,-0.0017,-0.0088,-0.0231,-0.0027,-0.0026,0.0119,0.0072,0.0039,-0.0006,2
3045,0.3311,0.3336,0.6404,0.6507,-0.0242,-0.0315,0.0313,0.0414,0.0453,0.045,-0.0422,-0.0408,0.0108,0.019,0.0079,0.0024,-0.0306,-0.0274,-0.008,0.0015,-0.0107,-0.0164,-0.0045,-0.001,0.0021,0.0085,0.0035,-0.0013,2
3046,0.3315,0.3335,0.639,0.6537,-0.0224,-0.0318,0.0314,0.0432,0.0417,0.0453,-0.0425,-0.0429,0.0151,0.016,0.0198,0.0071,-0.028,-0.029,-0.006,-0.0032,-0.0081,-0.0225,-0.0059,-0.0015,0.005,0.008,0.0036,-0.0069,2
3047,0.3312,0.3335,0.6888,0.6673,-0.0242,-0.0274,0.0342,0.042,0.0417,0.0391,-0.0434,-0.0409,0.0121,0.017,0.011,0.0134,-0.0371,-0.0272,-0.0016,-0.0011,-0.0078,-0.017,-0.0032,-0.0026,0.0104,0.0087,0.0042,-0.0022,2
3048,0.3312,0.3338,0.6653,0.6605,-0.0229,-0.0261,0.0331,0.0461,0.0488,0.0415,-0.0447,-0.0439,0.0068,0.0186,0.0088,0.008,-0.0301,-0.0267,-0.0011,0.0012,-0.0108,-0.023,-0.0057,-0.0011,0.001,0.0102,0.0026,-0.0009,2
3049,0.3313,0.3336,0.6646,0.6412,-0.0224,-0.0293,0.0393,0.0411,0.0415,0.0425,-0.0401,-0.0372,0.0142,0.02,0.0159,0.0053,-0.0354,-0.0281,-0.0048,-0.0015,-0.0093,-0.0131,-0.0063,-0.0014,0.0036,0.0085,0.0044,0.0011,2
3050,0.3314,0.3336,0.625,0.6855,-0.0255,-0.0281,0.0317,0.0427,0.0461,0.0413,-0.0422,-0.0368,0.0168,0.0178,0.0142,0.0044,-0.027,-0.0284,-0.0106,-0.0024,-0.0094,-0.022,0.0015,-0.0035,0.0055,0.0118,0.003,-0.0024,2
3051,0.3311,0.3334,0.6638,0.6374,-0.0256,-0.029,0.0331,0.0406,0.047,0.0412,-0.0423,-0.0365,0.0096,0.0166,0.0095,0.0079,-0.0343,-0.0281,-0.0082,-0.0038,-0.0088,-0.0202,-0.0009,-0.0018,0.0028,0.0096,0.0029,0.0039,2
3052,0.3311,0.3336,0.6578,0.6442,-0.0227,-0.0269,0.0344,0.0447,0.0455,0.0398,-0.0409,-0.0424,0.013,0.0176,0.0179,0.0053,-0.0244,-0.0281,-0.0069,-0.0055,-0.0067,-0.0219,-0.006,-0.0013,0.0069,0.0043,0.0049,-0.0038,2
3053,0.3309,0.3337,0.6593,0.6714,-0.0241,-0.0361,0.034,0.0414,0.0473,0.0407,-0.0429,-0.0377,0.0114,0.0185,0.0174,0.0082,-0.0216,-0.0282,0.0002,-0.0011,-0.0095,-0.0207,-0.0024,-0.0014,0.0072,0.0105,0.0045,-0.0082,2
3054,0.3314,0.3332,0.6432,0.6185,-0.0206,-0.0331,0.032,0.0429,0.0463,0.039,-0.0408,-0.0432,0.0122,0.0171,0.0148,0.0059,-0.0307,-0.0275,-0.0107,-0.0081,-0.0103,-0.0195,-0.0002,-0.0015,0.012,0.0084,0.0038,-0.0018,2
3055,0.3311,0.3334,0.6012,0.6635,-0.0243,-0.0259,0.029,0.0436,0.0481,0.0404,-0.0419,-0.0422,0.0126,0.0174,0.0172,0.0117,-0.0298,-0.0282,-0.0074,-0.0083,-0.0096,-0.0212,-0.0045,-0.0025,0.002,0.016,0.0038,-0.0028,2
3056,0.3309,0.3337,0.678,0.6804,-0.0251,-0.0303,0.0369,0.0412,0.0462,0.0412,-0.0425,-0.0447,0.0105,0.0163,0.0136,0.0082,-0.0279,-0.0284,-0.0102,0.0038,-0.0087,-0.0196,-0.0001,-0.0011,0.0066,0.0056,0.0037,-0.0053,2
3057,0.3314,0.3336,0.6251,0.6759,-0.0251,-0.0317,0.0358,0.0411,0.0397,0.0443,-0.0421,-0.0405,0.0116,0.019,0.0182,0.0054,-0.0249,-0.0281,-0.0037,0.0027,-0.008,-0.0201,-0.0096,-0.0021,0.0011,0.0062,0.0045,-0.0023,2
3058,0.3314,0.3334,0.6547,0.6561,-0.0246,-0.0337,0.0319,0.0437,0.047,0.0408,-0.0425,-0.0421,0.0121,0.0178,0.0189,0.008,-0.0313,-0.0267,-0.014,-0.0012,-0.0085,-0.025,-0.0034,-0.0013,0.0038,0.0054,0.0038,-0.0018,2
3059,0.3314,0.3335,0.6625,0.6692,-0.0244,-0.0293,0.0333,0.0449,0.0423,0.037,-0.043,-0.0395,0.0103,0.0159,0.017,0.0063,-0.0264,-0.0277,-0.0061,-0.0094,-0.01,-0.0189,-0.0041,-0.0016,0.0057,0.0056,0.0038,-0.0032,2
3060,0.3314,0.3337,0.66,0.6545,-0.0198,-0.0312,0.0323,0.0436,0.0497,0.0394,-0.0407,-0.0382,0.0123,0.0164,0.0147,0.0049,-0.0305,-0.0292,-0.0044,-0.0043,-0.0099,-0.0163,-0.0023,-0.0014,0.0037,0.0069,0.0037,-0.0032,2
3061,0.3312,0.3338,0.6315,0.6689,-0.0254,-0.0244,0.032,0.0411,0.048,0.0395,-0.0417,-0.0403,0.0101,0.0182,0.0171,0.0039,-0.0271,-0.0295,-0.0111,0.0039,-0.0102,-0.0197,-0.0108,-0.0014,0.007,0.0092,0.0043,-0.0014,2
3062,0.3316,0.3335,0.6656,0.6513,-0.0246,-0.0316,0.0345,0.0422,0.0455,0.0442,-0.0417,-0.0437,0.0112,0.018,0.0204,0.0079,-0.0305,-0.0279,-0.0052,-0.009,-0.01,-0.0232,-0.0039,-0.0019,0.0085,0.0072,0.0047,-0.007,2
3063,0.331,0.3335,0.652,0.6374,-0.0224,-0.0275,0.0313,0.0428,0.0447,0.0434,-0.0429,-0.0472,0.0135,0.0198,0.0166,0.0054,-0.0245,-0.028,-0.0052,-0.0057,-0.0058,-0.025,-0.008,-0.0022,0.0059,0.0112,0.0037,-0.0018,2
3064,0.3239,0.3217,0.6864,0.6502,-0.0238,-0.0336,0.0288,0.0413,0.0471,0.0377,-0.0423,-0.0412,0.0128,0.0199,0.0166,0.0059,-0.026,-0.0228,-0.0028,-0.0044,-0.0075,-0.0148,-0.0062,-0.0004,0.0062,0.0066,0.0015,-0.0059,2
3065,0.2353,0.2352,0.6801,0.6379,-0.0342,-0.0354,0.0255,0.0349,0.0392,0.0335,-0.0467,-0.0331,0.012,0.0241,0.0212,0.0042,-0.0278,-0.0108,0.0056,0.0072,-0.0047,-0.0196,-0.0016,0.0035,0.0048,0.0013,-0.0012,-0.0064,2
3066,0.1653,0.1767,0.6721,0.6515,-0.0404,-0.0443,0.0216,0.0343,0.0358,0.0315,-0.0428,-0.0346,0.0129,0.0229,0.0161,0.0065,-0.0209,-0.0111,0.0076,-0.0004,-0.007,-0.0136,0.0005,0.0031,0.0069,0.005,-0.0001,-0.0043,2
3067,0.1656,0.1765,0.6869,0.6811,-0.037,-0.0385,0.0185,0.0343,0.0395,0.032,-0.0448,-0.0391,0.0137,0.0242,0.018,0.0057,-0.0222,-0.0108,0.0021,0.0026,-0.0067,-0.012,-0.001,0.0039,0.0024,0.0048,-0.001,-0.0009,2
3068,0.1654,0.1766,0.6682,0.6523,-0.0393,-0.0454,0.0201,0.0361,0.043,0.0293,-0.0459,-0.0377,0.0119,0.0228,0.0193,0.0073,-0.0238,-0.0111,0.0024,-0.0053,-0.0059,-0.0115,-0.0028,0.003,0.005,0.0021,-0.0007,-0.0043,2
3069,0.1654,0.1763,0.6511,0.6409,-0.0394,-0.0456,0.0215,0.0344,0.0364,0.0307,-0.0451,-0.0363,0.014,0.025,0.02,0.0065,-0.0157,-0.0097,0.0059,0.0022,-0.0055,-0.0135,-0.0063,0.0034,0.0075,0.0024,-0.0009,-0.0043,2
3070,0.1652,0.1763,0.6859,0.6703,-0.0398,-0.0459,0.0205,0.0373,0.0374,0.0309,-0.0429,-0.0365,0.014,0.0221,0.0177,0.005,-0.0171,-0.0107,0.001,-0.0003,-0.0053,-0.0084,-0.0014,0.0035,0.0046,0.0042,-0.0014,-0.006,2
3071,0.1654,0.1763,0.639,0.6677,-0.0345,-0.0506,0.0203,0.0376,0.0439,0.0302,-0.0438,-0.0399,0.0138,0.023,0.0174,0.0057,-0.0213,-0.0108,0.0025,0.0102,-0.0059,-0.0136,-0.0028,0.0031,0.0047,0.0048,-0.0014,-0.0049,2
3072,0.1652,0.1764,0.6688,0.6482,-0.0383,-0.0399,0.0205,0.0364,0.0394,0.0306,-0.0442,-0.0329,0.0133,0.0235,0.0231,0.0052,-0.012,-0.011,0.0042,0.0081,-0.006,-0.0168,-0.0062,0.0027,0.0057,0.0059,0.0001,-0.0007,2
3073,0.1655,0.1764,0.6926,0.6905,-0.038,-0.0385,0.0195,0.0368,0.0348,0.0307,-0.0451,-0.0364,0.0127,0.024,0.0189,0.0055,-0.0194,-0.0082,0.0022,0.0026,-0.0042,-0.0157,-0.0007,0.0038,0.0069,0.0028,-0.0005,-0.003,2
3074,0.1656,0.1764,0.6687,0.6408,-0.0393,-0.0367,0.0181,0.036,0.0448,0.0302,-0.0466,-0.0393,0.0165,0.0232,0.0159,0.0046,-0.0201,-0.0102,0.0075,0.0032,-0.0052,-0.0132,-0.0007,0.0036,0.0077,0.0028,-0.001,0.0017,2
3075,0.1651,0.1762,0.6473,0.6587,-0.0408,-0.0393,0.018,0.0364,0.0378,0.0328,-0.0428,-0.037,0.0156,0.0252,0.0177,0.0045,-0.017,-0.0098,0.0065,0.0042,-0.0062,-0.015,-0.0057,0.003,0.0093,0.0033,-0.0013,-0.0058,2
3076,0.1651,0.1765,0.6751,0.6705,-0.04,-0.0487,0.0184,0.0361,0.0407,0.0338,-0.0456,-0.0339,0.0128,0.0235,0.0226,0.0007,-0.0158,-0.0104,0.0073,-0.0029,-0.0056,-0.0084,-0.0057,0.0036,0.0071,0.0006,-0.0004,-0.0014,2
3077,0.1656,0.1764,0.6473,0.6872,-0.039,-0.0395,0.0206,0.0349,0.0403,0.028,-0.0457,-0.0487,0.0138,0.024,0.0156,0.0048,-0.0247,-0.0106,0.0058,0.0054,-0.0058,-0.0098,0,0.003,0.0073,0.0009,-0.0013,-0.0053,2
3078,0.1653,0.1765,0.6818,0.6626,-0.0386,-0.0419,0.0138,0.0329,0.042,0.03,-0.0438,-0.0371,0.0146,0.0226,0.0165,0.0049,-0.0176,-0.0102,0.0051,0.0064,-0.0069,-0.0106,-0.0047,0.0049,0.0073,0.0023,-0.0011,-0.0046,2
3079,0.1618,0.1729,0.5618,0.5733,-0.0424,-0.0435,0.0128,0.0312,0.0411,0.0273,-0.044,-0.0377,0.0123,0.0234,0.0223,0.0026,-0.0157,-0.0058,0.0048,0.0085,-0.0052,-0.0145,0.0065,0.0093,0.0075,0.011,-0.0008,-0.0061,2
3080,0.163,0.1753,0.429,0.4335,-0.0471,-0.0469,0.0059,0.0311,0.0285,0.0309,-0.0426,-0.0343,0.0148,0.028,0.0193,0.0047,-0.0198,-0.004,0.0158,0.0086,-0.0049,-0.0182,0.0026,0.0107,0.0131,0.0069,-0.0011,-0.0076,2
3081,0.1652,0.176,0.4013,0.439,-0.0438,-0.0417,0.0129,0.0321,0.0417,0.03,-0.0434,-0.0265,0.0087,0.0294,0.0202,0.0063,-0.0154,-0.0035,0.0077,0.0117,-0.0039,-0.0139,0.0028,0.011,0.0163,0.0083,-0.001,-0.0043,2
3082,0.1652,0.1761,0.4168,0.4123,-0.0456,-0.0444,0.0083,0.034,0.0388,0.0318,-0.0427,-0.0319,0.0116,0.0287,0.0256,0.0053,-0.0169,-0.0032,0.0123,0.0002,-0.0046,-0.021,-0.0003,0.0114,0.007,0.007,-0.001,-0.0053,2
3083,0.1653,0.1764,0.3988,0.4251,-0.0426,-0.0463,0.0068,0.0323,0.0357,0.0315,-0.0428,-0.0213,0.0129,0.0279,0.0143,0.0064,-0.0183,-0.003,0.0084,0.0082,-0.0039,-0.0214,0.0032,0.0106,0.0157,0.006,-0.001,-0.0061,2
3084,0.1654,0.1762,0.4235,0.4298,-0.0469,-0.0443,0.0072,0.0318,0.0461,0.0281,-0.0426,-0.0296,0.0098,0.0294,0.0162,0.0024,-0.016,-0.0039,0.0125,0.0096,-0.0044,-0.019,0.0004,0.012,0.0133,0.0033,0.0007,-0.0056,2
3085,0.1654,0.1764,0.4054,0.4145,-0.0451,-0.0453,0.0091,0.0305,0.0422,0.0307,-0.042,-0.0331,0.0084,0.0294,0.0275,0.0073,-0.0133,-0.0037,0.0102,0.0067,-0.0049,-0.0226,0.0027,0.0111,0.0095,0.0082,0.0009,-0.008,2
3086,0.1653,0.1762,0.4183,0.4134,-0.0449,-0.0452,0.007,0.0307,0.0386,0.032,-0.0437,-0.0306,0.0128,0.0261,0.0217,0.0047,-0.0173,-0.0036,0.0085,0.0043,-0.0065,-0.0199,0.0005,0.0113,0.0134,0.0093,0.0004,-0.0072,2
3087,0.1654,0.1761,0.4056,0.4323,-0.0432,-0.0493,0.0085,0.0315,0.0357,0.0304,-0.0424,-0.0314,0.0058,0.0268,0.0262,0.0045,-0.0192,-0.0035,0.0087,0.0127,-0.0056,-0.0242,0.0034,0.0114,0.0163,0.008,-0.0003,-0.0061,2
3088,0.1655,0.1764,0.3951,0.4368,-0.043,-0.0465,0.007,0.0322,0.0344,0.0344,-0.0445,-0.0299,0.0101,0.0285,0.0195,0.0047,-0.0139,-0.0031,0.0149,0.0102,-0.0037,-0.0178,-0.0029,0.0111,0.0144,0.003,-0.0003,-0.0036,2
3089,0.1655,0.1762,0.3844,0.4168,-0.0439,-0.0454,0.0081,0.0338,0.0332,0.0301,-0.0437,-0.0314,0.0113,0.0263,0.0269,0.0041,-0.0195,-0.0044,0.0113,0.0141,-0.0036,-0.0169,0.0013,0.011,0.0147,0.0082,-0.0001,-0.0089,2
3090,0.1657,0.1763,0.4011,0.4159,-0.0454,-0.0521,0.0039,0.0302,0.0365,0.0306,-0.0438,-0.0256,0.0138,0.0288,0.023,0.0041,-0.0164,-0.0034,0.0098,0.0146,-0.0049,-0.0208,0.0034,0.0102,0.0105,0.0071,0,-0.0067,2
3091,0.1657,0.1763,0.4194,0.4181,-0.0443,-0.0448,0.0056,0.0314,0.0358,0.0306,-0.0433,-0.0322,0.0109,0.0279,0.0224,0.0041,-0.0127,-0.0028,0.0107,0.0094,-0.0039,-0.0155,0.0042,0.0106,0.0147,0.0101,-0.0013,-0.008,2
3092,0.1654,0.1764,0.4305,0.4192,-0.0445,-0.044,0.0024,0.0279,0.0371,0.0318,-0.0426,-0.0333,0.0089,0.0276,0.0256,0.0048,-0.0166,-0.0028,0.0129,0.0077,-0.0045,-0.0207,-0.0001,0.012,0.0193,0.0076,-0.0008,-0.007,2
3093,0.1621,0.1729,0.3511,0.3571,-0.0476,-0.0478,0.0017,0.0273,0.0559,0.0478,-0.0488,-0.0293,0.0052,0.0306,0.0385,0.0131,-0.048,0.0046,0.0143,0.0148,-0.0365,-0.086,-0.0087,0.0379,0.0288,0.0169,-0.0241,-0.0576,2
3094,0.1635,0.1727,0.1775,0.2584,-0.0675,-0.0467,-0.0232,0.0258,0.0686,0.0339,-0.0588,-0.0277,0.0005,0.0341,0.0533,0.0078,-0.0617,0.0153,0.0313,0.03,-0.0299,-0.0979,-0.012,0.0409,0.0374,0.0194,-0.0245,-0.064,2
3095,0.167,0.1756,0.0789,0.2001,-0.0672,-0.0609,-0.0309,0.0247,0.0725,0.03,-0.0578,-0.027,-0.0031,0.0338,0.0486,0.0081,-0.0583,0.0147,0.029,0.0334,-0.0276,-0.0964,-0.0054,0.0399,0.0403,0.0248,-0.0239,-0.0633,2
3096,0.1672,0.1758,0.1121,0.178,-0.0663,-0.0524,-0.0244,0.0261,0.0726,0.0333,-0.0579,-0.0267,-0.0022,0.0347,0.0463,0.0063,-0.0635,0.0143,0.0277,0.0341,-0.0276,-0.1033,-0.0142,0.0404,0.0343,0.0217,-0.0238,-0.0617,2
3097,0.1672,0.1759,0.0724,0.1836,-0.0697,-0.0575,-0.0236,0.025,0.0632,0.0319,-0.0581,-0.0241,-0.0032,0.0343,0.0513,0.0069,-0.0569,0.0136,0.0297,0.0328,-0.028,-0.1022,-0.0123,0.0404,0.0372,0.0201,-0.024,-0.0631,2
3098,0.1673,0.1758,0.1329,0.1577,-0.0651,-0.0627,-0.0271,0.0262,0.0718,0.0339,-0.0585,-0.027,-0.003,0.0334,0.0492,0.007,-0.0583,0.014,0.03,0.0317,-0.0284,-0.096,-0.0065,0.0395,0.0372,0.0179,-0.0249,-0.0569,2
3099,0.1671,0.176,0.1218,0.1802,-0.0669,-0.0539,-0.0263,0.0265,0.0752,0.0326,-0.0548,-0.0242,-0.0042,0.0324,0.05,0.0067,-0.0624,0.0147,0.0323,0.0308,-0.0281,-0.0975,-0.009,0.0396,0.039,0.0281,-0.0246,-0.0584,2
3100,0.1673,0.1763,0.1183,0.2015,-0.0691,-0.0535,-0.0266,0.0274,0.0709,0.0335,-0.0591,-0.0324,-0.0005,0.0356,0.0492,0.0084,-0.0656,0.0152,0.0263,0.0284,-0.0291,-0.0975,-0.0081,0.0404,0.0386,0.0312,-0.0243,-0.0594,2
3101,0.1672,0.1759,0.0797,0.1756,-0.0711,-0.0538,-0.025,0.0242,0.0689,0.0348,-0.0579,-0.0304,-0.0036,0.0362,0.0495,0.0089,-0.0554,0.0137,0.0338,0.0318,-0.0279,-0.0964,-0.0125,0.0407,0.0386,0.0227,-0.0245,-0.0586,2
3102,0.1674,0.1758,0.1229,0.1568,-0.0674,-0.0465,-0.0284,0.0251,0.0701,0.0352,-0.0588,-0.0289,-0.0027,0.0336,0.047,0.0075,-0.0642,0.0155,0.0242,0.0321,-0.0284,-0.0971,-0.0077,0.0409,0.0369,0.027,-0.025,-0.0614,2
3103,0.1674,0.1757,0.1102,0.1742,-0.0674,-0.0533,-0.0267,0.0308,0.0719,0.0296,-0.0563,-0.0244,-0.004,0.0366,0.0511,0.0068,-0.0588,0.014,0.0331,0.0332,-0.0297,-0.1016,-0.0152,0.0404,0.0368,0.0255,-0.0243,-0.0605,2
3104,0.1672,0.1761,0.1329,0.1908,-0.0677,-0.0566,-0.0265,0.0269,0.0677,0.0351,-0.0593,-0.0273,-0.0029,0.0351,0.0513,0.0091,-0.0656,0.0146,0.0258,0.0272,-0.0278,-0.0957,-0.0154,0.039,0.0396,0.0224,-0.0241,-0.0631,2
3105,0.1673,0.1758,0.0919,0.1953,-0.0695,-0.0557,-0.0265,0.0251,0.0698,0.0328,-0.0582,-0.0268,-0.0021,0.0336,0.0514,0.0086,-0.0589,0.0136,0.0286,0.0331,-0.0287,-0.0982,-0.0127,0.041,0.0373,0.0264,-0.024,-0.0559,2
3106,0.1671,0.1761,0.1329,0.2063,-0.0693,-0.0512,-0.0263,0.026,0.069,0.0332,-0.0575,-0.0357,-0.0006,0.0364,0.053,0.0064,-0.0594,0.0134,0.0289,0.0334,-0.0293,-0.0919,-0.0072,0.0412,0.0362,0.0198,-0.0284,-0.0531,2
3107,0.0805,0.0781,0.08,0.1468,-0.0667,-0.0654,0.0752,0.0459,0.0047,-0.04,-0.0347,0.018,0.0582,0.0195,-0.015,-0.041,-0.0288,-0.0828,-0.0318,0.0419,0.0471,0.0462,-0.0329,-0.0573,-0.0057,0.0409,0.0346,0.0176,2
3108,-0.1615,-0.1661,0.1378,0.0867,-0.0706,-0.0141,0.0662,0.0481,0.0061,-0.0357,-0.0432,0.0122,0.0583,0.0238,-0.0156,-0.0387,-0.0204,-0.0739,-0.0327,0.037,0.0547,0.0454,-0.0308,-0.0557,-0.0063,0.043,0.0362,0.0179,2
3109,-0.1613,-0.1659,0.1552,0.0851,-0.0671,-0.012,0.0756,0.0523,0.0037,-0.036,-0.0447,0.0114,0.059,0.0247,-0.0147,-0.0336,-0.0219,-0.0807,-0.0327,0.0471,0.0591,0.0457,-0.0323,-0.0667,-0.0054,0.0439,0.0374,0.0181,2
3110,-0.1614,-0.166,0.141,0.0817,-0.0658,-0.0125,0.0782,0.0498,0.0034,-0.0334,-0.0415,0.0107,0.0558,0.0233,-0.0126,-0.0338,-0.0216,-0.0835,-0.0311,0.0429,0.0513,0.0459,-0.0307,-0.0636,-0.0055,0.0412,0.0341,0.0179,2
3111,-0.1609,-0.1661,0.1479,0.0861,-0.0684,-0.0103,0.0697,0.0512,0.0037,-0.0299,-0.0424,0.0098,0.058,0.0232,-0.0133,-0.0299,-0.0259,-0.0883,-0.0325,0.0386,0.057,0.046,-0.0331,-0.0628,-0.0055,0.0422,0.0379,0.0181,2
3112,-0.1611,-0.166,0.1381,0.0858,-0.0675,-0.0123,0.0697,0.0508,0.005,-0.0293,-0.0447,0.012,0.0534,0.0237,-0.0132,-0.0382,-0.0207,-0.0799,-0.0326,0.0451,0.0555,0.0452,-0.0314,-0.0625,-0.0055,0.0434,0.0373,0.0182,2
3113,-0.1614,-0.166,0.1559,0.0842,-0.0713,-0.0126,0.0762,0.0494,0.0032,-0.0326,-0.0442,0.0114,0.0578,0.0215,-0.0133,-0.036,-0.0199,-0.0803,-0.0325,0.0436,0.0476,0.0444,-0.031,-0.0614,-0.0065,0.0412,0.0334,0.0194,2
3114,-0.1611,-0.1661,0.171,0.0862,-0.0712,-0.013,0.0676,0.0525,0.0035,-0.0348,-0.0415,0.0117,0.059,0.0236,-0.0126,-0.0365,-0.0221,-0.0856,-0.0327,0.031,0.0471,0.0472,-0.0282,-0.0599,-0.0058,0.0426,0.0395,0.018,2
3115,-0.161,-0.1663,0.1962,0.0878,-0.067,-0.009,0.0743,0.0525,0.0015,-0.0353,-0.0437,0.0124,0.0547,0.0233,-0.0154,-0.0367,-0.0222,-0.0847,-0.0332,0.041,0.0539,0.0456,-0.0348,-0.0616,-0.0059,0.0414,0.0373,0.0182,2
3116,-0.1614,-0.1662,0.1674,0.085,-0.0648,-0.0092,0.0694,0.0506,0.0047,-0.0317,-0.043,0.0119,0.0554,0.0215,-0.0146,-0.0344,-0.0293,-0.0814,-0.0326,0.0362,0.0478,0.045,-0.0286,-0.0595,-0.0062,0.0407,0.0356,0.0188,2
3117,-0.1613,-0.1656,0.1653,0.0815,-0.0703,-0.0108,0.0664,0.0491,0.0022,-0.0317,-0.0435,0.0086,0.0575,0.0245,-0.0125,-0.034,-0.02,-0.0841,-0.0329,0.0362,0.0556,0.0456,-0.03,-0.0605,-0.0069,0.0358,0.034,0.019,2
3118,-0.1613,-0.1663,0.1691,0.0857,-0.0685,-0.0098,0.0716,0.052,0.0036,-0.0219,-0.0444,0.0121,0.0516,0.0253,-0.0138,-0.028,-0.0254,-0.0868,-0.0364,0.0297,0.0462,0.0392,-0.0334,-0.0603,-0.0049,0.0391,0.0295,0.0174,2
3119,-0.1574,-0.1628,0.2307,0.2201,-0.0702,-0.0185,0.0691,0.0459,-0.0043,-0.0308,-0.0379,0.0056,0.0495,0.0217,-0.0168,-0.0344,-0.0115,-0.03,-0.0027,0.0181,0.0273,0.029,-0.0066,-0.0174,0.0056,0.0135,0.015,0.006,2
3120,-0.1567,-0.1615,0.4453,0.4115,-0.0419,-0.0088,0.0433,0.0368,-0.0132,-0.0356,-0.0218,0.0086,0.0369,0.0245,-0.0178,-0.0261,0.0076,-0.0064,0.0063,0.0231,0.0313,0.0261,-0.0052,-0.0052,0.0035,0.0156,0.0109,0.0056,2
3121,-0.1601,-0.1651,0.4462,0.4091,-0.04,-0.0097,0.0318,0.0395,-0.0157,-0.0278,-0.0223,0.0102,0.0337,0.024,-0.0155,-0.0293,0.0118,-0.0062,0.0059,0.0242,0.0311,0.0266,-0.0065,-0.0042,0.0029,0.0119,0.0129,0.0049,2
3122,-0.1599,-0.1651,0.4338,0.4139,-0.0412,-0.0069,0.0343,0.0374,-0.0161,-0.0325,-0.0234,0.0101,0.0383,0.026,-0.0154,-0.0334,0.0116,-0.0071,0.0065,0.0187,0.0312,0.0264,-0.006,-0.0126,0.0035,0.0129,0.0119,0.0045,2
3123,-0.1596,-0.1658,0.4318,0.413,-0.0399,-0.0109,0.0367,0.0375,-0.0112,-0.035,-0.0219,0.0094,0.0387,0.0244,-0.0141,-0.0284,0.0126,-0.0075,0.0066,0.0191,0.0296,0.0263,-0.0041,-0.0075,0.0034,0.0162,0.0102,0.0043,2
3124,-0.1601,-0.1654,0.4161,0.4145,-0.043,-0.0138,0.0324,0.0405,-0.0129,-0.0379,-0.0188,0.0081,0.0349,0.0224,-0.0145,-0.0298,0.013,0,0.0066,0.0171,0.0285,0.0269,-0.0036,-0.0088,0.0036,0.0102,0.0145,0.0046,2
3125,-0.1601,-0.1652,0.4383,0.4095,-0.0415,-0.01,0.0407,0.0369,-0.014,-0.0323,-0.0202,0.01,0.0418,0.027,-0.0153,-0.0331,0.0094,-0.0074,0.0052,0.0188,0.0326,0.0257,-0.0035,-0.0127,0.0037,0.0134,0.0099,0.0048,2
3126,-0.1598,-0.1652,0.4533,0.4156,-0.0444,-0.0117,0.0409,0.0415,-0.0123,-0.0387,-0.0226,0.0096,0.0383,0.0231,-0.0152,-0.0375,0.0138,0.0031,0.0063,0.0273,0.0331,0.0261,-0.0045,-0.0116,0.0029,0.0138,0.007,0.0049,2
3127,-0.1597,-0.1654,0.4286,0.4104,-0.0436,-0.0122,0.0453,0.0398,-0.017,-0.0412,-0.0218,0.0115,0.039,0.0276,-0.0152,-0.0318,0.0122,0.0009,0.0064,0.0219,0.0292,0.0273,-0.0049,-0.0069,0.0039,0.0137,0.012,0.0048,2
